"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"GENE_0325",52.5885725886,-0.170359166038156,0.230535302040314,-0.738972142359199,0.459923913457569,0.944402286360512
"GENE_0689",215.216331159738,0.121792597354338,0.164544808306016,0.740178913015787,0.459191440932888,0.944402286360512
"GENE_0901",81.7953311139929,0.146352839126434,0.198803069838282,0.736169915512301,0.461627298359778,0.945957578606102
"GENE_0167",270.627857443976,-0.133040606628114,0.181995572087662,-0.731010128993863,0.464772966085031,0.946406216862952
"GENE_0520",18.1688604669951,-0.221512791659918,0.303529167131162,-0.729790793265666,0.46551807299098,0.946406216862952
"GENE_0592",29.3045754230121,0.191183832943616,0.262037562692094,0.729604683311246,0.465631858696573,0.946406216862952
"GENE_0845",29.8542896533384,0.185944088515368,0.254555589996524,0.730465547890372,0.465105664569914,0.946406216862952
"GENE_0007",23.0986288533816,0.186122953334125,0.265442817873771,0.701179089436257,0.483191257782685,0.947433838789578
"GENE_0048",558.189644868335,-0.128946255047683,0.183064546656596,-0.704375901302005,0.481198709528951,0.947433838789578
"GENE_0076",235.735076465747,-0.137936210493569,0.196593606306176,-0.701631213167465,0.482909180824838,0.947433838789578
"GENE_0301",284.62818980524,0.124153576740582,0.173682346341112,0.714831296076254,0.474713294305748,0.947433838789578
"GENE_0314",78.4382251458216,-0.158461523854715,0.225951621763366,-0.701307309140129,0.483111253284232,0.947433838789578
"GENE_0327",53.1825856998739,-0.155210530403891,0.218878843454177,-0.709116184801046,0.478252380089212,0.947433838789578
"GENE_0375",34.2333074300188,0.197257990910075,0.271860030659643,0.725586583770505,0.468092248188809,0.947433838789578
"GENE_0430",319.755055464984,0.11916153343349,0.165660104419053,0.719313402894277,0.471947839601994,0.947433838789578
"GENE_0445",115.787992792793,0.156339465181705,0.216488747480493,0.722159775051553,0.470196251039908,0.947433838789578
"GENE_0610",17.3162739615386,0.211370252166492,0.301345483025987,0.701421670714954,0.483039901831001,0.947433838789578
"GENE_0617",71.2206474723615,0.14768296959631,0.204879194885706,0.720829509695684,0.471014416892248,0.947433838789578
"GENE_0706",106.312385113259,-0.134265943909435,0.187226113209358,-0.71713257092133,0.473292300165948,0.947433838789578
"GENE_0727",300.765559183453,0.105958746197606,0.150791728833573,0.702682746707888,0.482253482177666,0.947433838789578
"GENE_0858",19.3065802578973,-0.224893956260156,0.312412345939768,-0.719862576440929,0.471609611776098,0.947433838789578
"GENE_0912",20.0207985437394,0.208623461294834,0.287066175675063,0.726743444448783,0.467383134325473,0.947433838789578
"GENE_0924",80.8191875961812,0.144391664127987,0.204877845275564,0.704769536861239,0.480953669203532,0.947433838789578
"GENE_0939",127.218075670454,-0.125653666866012,0.175670586513256,-0.715280055472067,0.474436010039794,0.947433838789578
"GENE_0984",29.5383388292283,-0.189001562133755,0.267373970728328,-0.706880933917815,0.479640473331501,0.947433838789578
"GENE_0035",18.3806272489963,-0.196127607566717,0.297462177288571,-0.659336287236448,0.509679845416696,0.950641148964376
"GENE_0038",48.2421787180513,0.150348615630928,0.224340358897443,0.670180864334178,0.502742500816065,0.950641148964376
"GENE_0042",317.38632955124,-0.124729702617662,0.190771900643207,-0.653815903689815,0.5132304190645,0.950641148964376
"GENE_0092",19.731833078404,-0.185162607342962,0.282952967942799,-0.654393585934726,0.512858265677839,0.950641148964376
"GENE_0169",57.3724570832557,-0.129983283432299,0.195580369928009,-0.66460291224597,0.506304506077109,0.950641148964376
"GENE_0251",19.3646463188527,-0.193952752111314,0.298748740160046,-0.649216970780896,0.516198143887656,0.950641148964376
"GENE_0269",111.441043475425,0.126088293842027,0.189134028441769,0.666661070357564,0.504988650560078,0.950641148964376
"GENE_0272",301.113262793384,-0.129663250621216,0.192808358220336,-0.672498079533672,0.501266662319067,0.950641148964376
"GENE_0352",48.1358221079938,0.139679645163766,0.205181251389723,0.680762224704716,0.496021956137679,0.950641148964376
"GENE_0358",122.773539077013,-0.141880340888195,0.204305303243773,-0.69445256014185,0.487398441703512,0.950641148964376
"GENE_0381",19.1934440002413,-0.207732274125209,0.314226157681479,-0.661091602487724,0.508553570312708,0.950641148964376
"GENE_0418",192.558813042372,-0.117544886283767,0.175330981748773,-0.670417088362593,0.502591944242909,0.950641148964376
"GENE_0489",302.880322012798,0.101571682040817,0.15580287238186,0.651924322626564,0.51444999339722,0.950641148964376
"GENE_0522",192.524998234673,0.120045858946543,0.183911038486722,0.652738736806219,0.513924724941588,0.950641148964376
"GENE_0528",519.735439951249,0.125350102103397,0.181311584240373,0.69135186606287,0.489344445011211,0.950641148964376
"GENE_0636",195.150691894827,0.113111059742266,0.172602412197366,0.655327224586682,0.512257096113035,0.950641148964376
"GENE_0649",524.801066824967,-0.126695870899423,0.187858849565247,-0.674420561994441,0.500043973805189,0.950641148964376
"GENE_0679",185.83096532513,-0.123319154700084,0.18218630893586,-0.676884862646291,0.49847900909862,0.950641148964376
"GENE_0743",493.156434572335,0.108630142367084,0.157804210682652,0.688385575373155,0.491210005010125,0.950641148964376
"GENE_0794",302.064459995992,0.135471180217187,0.206033546308436,0.657520013825244,0.510846606471257,0.950641148964376
"GENE_0819",50.1176245729401,0.153800757584679,0.224496352850173,0.685092455320753,0.493285580854566,0.950641148964376
"GENE_0842",18.633521257573,0.207193080033088,0.306169011605111,0.676727794713334,0.498578677994312,0.950641148964376
"GENE_0847",31.1651549036138,-0.203923376898594,0.299753502039468,-0.680303567801999,0.496312265921562,0.950641148964376
"GENE_0860",119.979266857655,0.150182421136283,0.217241511770335,0.691315485297549,0.489367302475563,0.950641148964376
"GENE_0872",30.5239714616197,0.177040835675349,0.265716938884865,0.666276062107053,0.505234663277883,0.950641148964376
"GENE_0896",293.687917714132,0.129840830914558,0.194722634893554,0.666798859750109,0.504900621181855,0.950641148964376
"GENE_0899",198.213320137486,0.147706296594142,0.212957854426964,0.693594030572837,0.487936838369883,0.950641148964376
"GENE_0907",82.6512890127571,-0.135642388337513,0.208853149944648,-0.649462976131613,0.516039169877311,0.950641148964376
"GENE_0908",31.3691215954842,0.173489851881175,0.256898474682794,0.675324569736709,0.499469577225265,0.950641148964376
"GENE_0933",471.200039836603,0.112509515584972,0.165705268597352,0.678973677405269,0.497154540520755,0.950641148964376
"GENE_0954",27.8996202092068,0.18616961735574,0.275145834303556,0.676621609870883,0.498646064561146,0.950641148964376
"GENE_0960",178.794183487429,-0.159519250076371,0.23347670339418,-0.683234120395532,0.494458915423357,0.950641148964376
"GENE_0963",18.0555930109315,-0.207536153443356,0.318993936815596,-0.650595918891486,0.515307365514695,0.950641148964376
"GENE_0671",569.322663704895,0.122778795270063,0.190401070837105,0.644842987123246,0.519028941384878,0.952346681440143
"GENE_0953",52.0916490200375,0.154137505160172,0.239029384701019,0.644847516772759,0.519026005700764,0.952346681440143
"GENE_0589",125.260439103317,0.115010868060589,0.180403525206908,0.637520070235218,0.523786141032373,0.959315276616068
"GENE_0046",19.4525564637103,0.197010049392317,0.310871616279196,0.633734439156327,0.526254145441501,0.961357264674083
"GENE_0868",93.3074388670244,-0.14490351245853,0.228965427180291,-0.632861975028358,0.526823781041397,0.961357264674083
"GENE_0178",317.603441772183,-0.125940298065734,0.202040962774542,-0.623340417389869,0.53306084315689,0.964188364123384
"GENE_0302",27.8373411842962,-0.165195042759589,0.269886745164298,-0.612090240515606,0.540478054248692,0.964188364123384
"GENE_0393",220.36243575033,0.1455657519723,0.235598137710707,0.617856123086342,0.536670184117885,0.964188364123384
"GENE_0419",74.489689566991,0.136558818116211,0.223340428481475,0.611437969581661,0.540909672273219,0.964188364123384
"GENE_0455",487.081978692524,-0.118129664788953,0.189041750256686,-0.624886643445446,0.532045459126255,0.964188364123384
"GENE_0469",18.1731008326726,-0.187820591670742,0.306108510597996,-0.613575203459149,0.539496073489672,0.964188364123384
"GENE_0555",48.2063359468953,-0.15093585121555,0.240284434982675,-0.628154924918181,0.52990245523189,0.964188364123384
"GENE_0690",85.1572735870291,0.14527559103609,0.235559718592302,0.616725100132794,0.537416062481608,0.964188364123384
"GENE_0797",48.5345961564357,-0.154964987217604,0.247368463030903,-0.626454097336753,0.531017135985881,0.964188364123384
"GENE_0906",193.067593055193,-0.0988183069016369,0.161052809365324,-0.613577045262728,0.539494856091283,0.964188364123384
"GENE_0964",77.7417267299099,0.111199618868453,0.181364408335717,0.613128120830714,0.539791627601623,0.964188364123384
"GENE_0979",114.63983853255,-0.109447024029281,0.178853020051843,-0.611938361440898,0.54057853965816,0.964188364123384
"GENE_0981",202.865405742175,0.129639800864636,0.211872915131185,0.611875287524916,0.540620273025069,0.964188364123384
"GENE_0585",84.0447921312733,0.127648605098526,0.211925114966642,0.602328823172365,0.546955278372732,0.973230032691694
"GENE_0151",122.005435342645,0.135518801334039,0.22622153380752,0.599053498812118,0.549137209519226,0.973816039066057
"GENE_0385",79.860136839656,-0.122987380734381,0.205644468792805,-0.598058296711573,0.549801035389923,0.973816039066057
"GENE_0461",276.429485959642,-0.111931312786536,0.187806410103769,-0.59599303732333,0.551179878111388,0.973816039066057
"GENE_0468",519.199445957093,-0.112330992808169,0.188152215542812,-0.597021897850621,0.550492760671113,0.973816039066057
"GENE_0376",22.5200902619374,-0.168071854719322,0.283173105938454,-0.593530427836082,0.552826225746147,0.975002161809782
"GENE_0784",47.4656994368041,0.136565365709409,0.231305345829847,0.590411627623469,0.554914716997284,0.976962529924795
"GENE_0540",31.4005556356645,-0.151224366964591,0.256856408939796,-0.588750608126877,0.556028583383226,0.977203134241171
"GENE_0965",120.702689796844,0.13553456707829,0.231360169386304,0.585816337521724,0.557998943605297,0.978945515097012
"GENE_0208",103.963588688159,-0.133466603705865,0.23062850581847,-0.578708183674909,0.562786093103814,0.980425262707056
"GENE_0266",17.5838818485182,-0.197833569748615,0.342553926748125,-0.577525330468857,0.56358463216626,0.980425262707056
"GENE_0478",294.144658267535,-0.0927138614079871,0.160309987085311,-0.578341144514274,0.563033821209632,0.980425262707056
"GENE_0481",282.348689385516,-0.10778684979278,0.185125709720164,-0.582235984162929,0.560407738349473,0.980425262707056
"GENE_0996",46.2499678870196,0.139984147799849,0.242485564985712,0.577288581314507,0.563744526056557,0.980425262707056
"GENE_0012",53.5569793476188,-0.124542230241836,0.217135531943545,-0.573569093584445,0.566259431083346,0.981385495811691
"GENE_0657",29.613639974578,-0.160426634463943,0.279150083305231,-0.574696709972059,0.565496432931011,0.981385495811691
"GENE_0001",80.0851847039482,0.108229339496394,0.211698980308125,0.511241666534565,0.609181845983715,0.983299351527047
"GENE_0016",18.439652559277,0.154331215358526,0.291289757707994,0.529820260667168,0.596236556374914,0.983299351527047
"GENE_0019",48.432971818405,-0.130323503795367,0.243568657221064,-0.535058596135731,0.592609339167033,0.983299351527047
"GENE_0023",117.923000736978,0.090178421395002,0.165280710331214,0.54560765871764,0.585335658673019,0.983299351527047
"GENE_0062",48.6210463577458,0.125253456174308,0.23145419473255,0.541158721789599,0.588398186295734,0.983299351527047
"GENE_0065",132.773125143232,-0.104663898821988,0.205903339136941,-0.50831569444524,0.611231965302,0.983299351527047
"GENE_0068",126.1160720622,-0.127348903652545,0.244192365169575,-0.521510586803602,0.602011132516053,0.983299351527047
"GENE_0072",343.933004222067,-0.097319147782041,0.195710005524841,-0.497261994965752,0.619004308576284,0.983299351527047
"GENE_0111",22.4289141567178,0.140528756311338,0.281623050227648,0.498995931610508,0.617782250162034,0.983299351527047
"GENE_0128",550.885393462067,0.106221735550335,0.208412309658106,0.509671121272002,0.610281888209761,0.983299351527047
"GENE_0130",211.658714902552,-0.107437432140295,0.191928882681629,-0.559777302088043,0.575631347539022,0.983299351527047
"GENE_0145",23.2689282484511,-0.160398183912258,0.308962838981432,-0.519150407994205,0.603655858750753,0.983299351527047
"GENE_0166",21.3531951400717,0.243437437037346,0.472771267282934,0.51491588826116,0.606611797787328,0.983299351527047
"GENE_0181",81.6107242969958,0.117459118271497,0.215590550422506,0.544824984403562,0.585873893461066,0.983299351527047
"GENE_0196",73.27046622123,-0.111323552083733,0.222191633008442,-0.501024951193834,0.616353562919455,0.983299351527047
"GENE_0215",275.368381783158,0.0985588191999409,0.189521579703507,0.520040089124041,0.603035633866035,0.983299351527047
"GENE_0265",327.612157578124,0.0908567648493987,0.172856740110491,0.525618872549156,0.59915304136654,0.983299351527047
"GENE_0273",124.93049849985,-0.0959998416298053,0.175822031825467,-0.546005757259712,0.585061979716124,0.983299351527047
"GENE_0283",49.1315679255719,-0.115106524543236,0.229305394230758,-0.501979139781599,0.615682194664775,0.983299351527047
"GENE_0294",48.1598335318969,-0.115736904537775,0.232849567496285,-0.497045821395488,0.61915673915833,0.983299351527047
"GENE_0320",558.279143224001,-0.0847864037220513,0.157317796977357,-0.538949854060407,0.589921456129735,0.983299351527047
"GENE_0341",187.481336686993,-0.105175710875566,0.193735874953135,-0.542881956689787,0.587211079816329,0.983299351527047
"GENE_0370",30.1322569828062,0.131023088487426,0.258394064252679,0.50706694391904,0.612107847944914,0.983299351527047
"GENE_0378",460.142724963745,0.0866070755077036,0.159122097668794,0.544280629633055,0.586248374415177,0.983299351527047
"GENE_0387",53.7088442145935,0.124751066172108,0.232450619690942,0.536677709605474,0.591490255731188,0.983299351527047
"GENE_0416",34.2723932878895,0.133732248742312,0.247171743571108,0.541049906474599,0.588473184471866,0.983299351527047
"GENE_0422",128.063350044676,-0.0855076435223692,0.168901458520272,-0.506257579250603,0.612675838552902,0.983299351527047
"GENE_0467",28.1704484229823,0.160558883494195,0.284477015347827,0.564400196964531,0.572481804855192,0.983299351527047
"GENE_0477",116.716693469222,-0.0924697974701392,0.175474860891129,-0.526968917373929,0.598215173534633,0.983299351527047
"GENE_0480",217.239657363499,-0.0878321013313076,0.175424312374728,-0.500683742990467,0.616593715377435,0.983299351527047
"GENE_0518",123.10768315912,0.12359964205263,0.228878273463062,0.540023481401247,0.589180838914366,0.983299351527047
"GENE_0530",288.830453651888,0.0861274245614812,0.162969231912816,0.528488865969235,0.597160072846082,0.983299351527047
"GENE_0543",185.045177646265,0.104785203237616,0.208137330157122,0.503442622034759,0.614653111611142,0.983299351527047
"GENE_0574",30.7359864810208,0.133492295931923,0.269056914889961,0.49614891327554,0.619789351345511,0.983299351527047
"GENE_0614",20.4590227416355,-0.163968977850679,0.302181231399797,-0.542618008044789,0.587392837507228,0.983299351527047
"GENE_0624",546.193535579503,0.0945434157119664,0.190921266206362,0.495195834338208,0.620461890813567,0.983299351527047
"GENE_0639",199.927796045542,0.0820021626804789,0.164025269254889,0.499936156501903,0.617120032333497,0.983299351527047
"GENE_0684",31.2432538747137,0.139315219645519,0.247520422903585,0.562843332324885,0.573541570489621,0.983299351527047
"GENE_0694",301.3858741826,0.0939680387711889,0.171213095066671,0.548836750685439,0.583117487089445,0.983299351527047
"GENE_0713",71.5658603761486,0.12058105742815,0.2370825755511,0.508603625331211,0.611030087312205,0.983299351527047
"GENE_0722",85.9241950740374,-0.134473188767931,0.24510266076778,-0.548640265049331,0.583252347601626,0.983299351527047
"GENE_0726",21.8604832618797,-0.163717601557282,0.31946695198287,-0.512471166551402,0.608321294898623,0.983299351527047
"GENE_0762",50.8918048287348,0.126765175459267,0.223625872653466,0.566862742468552,0.570807438884866,0.983299351527047
"GENE_0772",444.534664540016,-0.104850343519271,0.208478191835074,-0.502931949842589,0.615012117143424,0.983299351527047
"GENE_0808",51.0754545795949,0.121592479707752,0.232380581794619,0.523247161052452,0.600802266114727,0.983299351527047
"GENE_0815",51.3163877076853,0.112416946524049,0.215425894114953,0.521835812662626,0.601784652418329,0.983299351527047
"GENE_0827",113.869499594999,-0.125678736967327,0.251437710742715,-0.499840443965577,0.617187430227871,0.983299351527047
"GENE_0840",118.92353972302,-0.101187431270309,0.198208913844952,-0.510508984219867,0.609694922010984,0.983299351527047
"GENE_0848",315.89572829794,0.10953864408566,0.212076511043138,0.51650531002643,0.605501531217487,0.983299351527047
"GENE_0966",35.5831247669945,-0.139120805062629,0.255358113129372,-0.544806677014199,0.585886485959463,0.983299351527047
"GENE_0975",55.7586968903631,0.115615243038807,0.212325026163779,0.544520093216077,0.586083625247717,0.983299351527047
"GENE_0977",509.083141442565,-0.0996892037780567,0.19565549091205,-0.509513959017221,0.610392016406238,0.983299351527047
"GENE_0980",53.4253087542926,0.116803406454279,0.228063496633686,0.512153010798953,0.60854392638044,0.983299351527047
"GENE_0986",307.701357025185,0.0909975646228089,0.170305062523566,0.534320960718458,0.593119492707215,0.983299351527047
"GENE_0749",51.8666946012968,-0.136257835741082,0.276915089100564,-0.492056377944788,0.622679488822652,0.984059265026602
"GENE_0914",118.044608098512,-0.126099538025236,0.256440078009886,-0.491731007897973,0.622909514761839,0.984059265026602
"GENE_0212",86.0356089379748,-0.102613473929849,0.210580821684421,-0.487287840882428,0.626054363199807,0.984362206289004
"GENE_0531",19.1894288537481,-0.139761151785657,0.286560597850105,-0.487719361399308,0.625748635811166,0.984362206289004
"GENE_0776",200.403422218863,-0.098222513675432,0.201054519995523,-0.488536709732362,0.62516973016932,0.984362206289004
"GENE_0030",225.204292813597,-0.110771604814337,0.22952611888602,-0.482610019948731,0.629372663209487,0.984697425536085
"GENE_0078",295.34065191147,-0.108467837812646,0.225300437856148,-0.481436427042816,0.630206352343094,0.984697425536085
"GENE_0621",82.775925496016,0.110547918060447,0.227769508392901,0.485349943635794,0.627428133477079,0.984697425536085
"GENE_0811",36.0477030893937,0.110693240177129,0.229920218488874,0.481441958017647,0.630202422180177,0.984697425536085
"GENE_0117",84.7595749221562,0.11059095341385,0.232618050456989,0.47541862377657,0.634488622682447,0.987059104976131
"GENE_0240",204.981699111026,0.0865418801098827,0.181828505369523,0.475953316197628,0.634107637023151,0.987059104976131
"GENE_0968",76.3202560054934,-0.0971738253402096,0.204511252835323,-0.475151484297328,0.634679004499652,0.987059104976131
"GENE_0458",80.9077237632773,-0.102418783918126,0.216693936125129,-0.472642593279509,0.636468189255126,0.988304641700506
"GENE_0949",200.347243209465,-0.0839224794554039,0.178772826497336,-0.469436441206878,0.638757705818306,0.990322024524505
"GENE_0004",578.958781424585,0.101174216544093,0.2257948318638,0.448080302409764,0.654095243261991,0.996131956091924
"GENE_0070",538.592264424795,0.0731759914096899,0.158951943278501,0.460365503562782,0.645253891200041,0.996131956091924
"GENE_0082",490.259360871995,-0.0806410837463079,0.179880845217525,-0.448302784261385,0.6539346915075,0.996131956091924
"GENE_0100",303.457915983041,0.10146256776117,0.22853914476707,0.44396143979878,0.657070462805238,0.996131956091924
"GENE_0161",18.7352090797922,-0.130118384460185,0.295199766530763,-0.440780783770117,0.659371706426922,0.996131956091924
"GENE_0291",79.1575198752605,-0.0958643699688468,0.214743692247899,-0.446412972438704,0.655298963915461,0.996131956091924
"GENE_0331",71.5103765442459,0.111744666727947,0.244054053105033,0.457868514397734,0.647046908602689,0.996131956091924
"GENE_0442",126.341957548912,-0.0865830118545927,0.194566037357544,-0.445005783283152,0.656315574730579,0.996131956091924
"GENE_0465",31.7332537120457,-0.120182285310728,0.264958610604172,-0.453588902193753,0.650124742636674,0.996131956091924
"GENE_0472",204.159406191345,-0.0879143119338463,0.200020785859106,-0.439525880054151,0.660280533870339,0.996131956091924
"GENE_0507",121.470242972174,0.0905749534933106,0.20617455331414,0.439311990919195,0.660435486888945,0.996131956091924
"GENE_0523",460.908850306409,0.0838539593521472,0.186680135599181,0.449185228428316,0.653298042465224,0.996131956091924
"GENE_0681",34.5736669046282,0.112828752390219,0.254340671130218,0.443612702163755,0.657322620594262,0.996131956091924
"GENE_0685",209.099442945445,-0.0969779384249785,0.21922748952495,-0.442362126369838,0.65822718094896,0.996131956091924
"GENE_0728",573.605739765937,-0.078973071216897,0.17892461174278,-0.441376233530287,0.65894064503117,0.996131956091924
"GENE_0732",54.1014476279909,-0.104869719942695,0.231031580321086,-0.453919415678792,0.649886828536292,0.996131956091924
"GENE_0781",32.0538183190273,0.113880328325892,0.253712944252907,0.44885501865594,0.653536246414019,0.996131956091924
"GENE_0813",78.9404331430468,0.102712736709284,0.223713485772075,0.459126263018094,0.646143497909251,0.996131956091924
"GENE_0609",315.32949667045,-0.0885649469741536,0.202645735472519,-0.437043230974699,0.662079996230258,0.996428494327773
"GENE_0950",182.094037767565,0.0675066341079924,0.154728135301241,0.436291912757582,0.662624948727969,0.996428494327773
"GENE_0008",27.9545111500241,0.0130197894177093,0.259708014658899,0.0501324128745489,0.960016870464838,0.997316497767322
"GENE_0010",230.169052633272,-0.0301524271131894,0.185737211812643,-0.162339182433753,0.871038760774313,0.997316497767322
"GENE_0013",308.764990463468,0.00558244783313648,0.202377461644834,0.027584335665468,0.977993675240422,0.997316497767322
"GENE_0014",325.943858052676,0.0344010819075161,0.167550872638302,0.205317235093003,0.837324279236779,0.997316497767322
"GENE_0017",195.875187204468,-0.0034133294589838,0.16344312240045,-0.0208838977673275,0.983338271544094,0.997316497767322
"GENE_0021",34.9959307891465,-0.0264636698713907,0.236440082083093,-0.111925480816279,0.910882492772458,0.997316497767322
"GENE_0024",274.576714665903,0.0796357590938402,0.193385605239439,0.411797760206814,0.680487663201548,0.997316497767322
"GENE_0025",513.001414588603,0.00671032155173051,0.181921963147259,0.0368857142680389,0.970576130359246,0.997316497767322
"GENE_0026",27.222466706812,-0.0756966724309318,0.253085689540458,-0.299095032075415,0.764867536719178,0.997316497767322
"GENE_0029",21.3478011323009,0.028510413535114,0.322123820707892,0.0885076225423509,0.92947322620439,0.997316497767322
"GENE_0040",193.929924547319,-0.00682684487812619,0.219514143645423,-0.0310997950508075,0.975189953117476,0.997316497767322
"GENE_0041",457.361791811191,-0.0153533737314336,0.167976035409979,-0.0914021675411061,0.927173039512053,0.997316497767322
"GENE_0044",52.466795823196,-0.0678595384163172,0.217730722613383,-0.311667263130399,0.755293409773257,0.997316497767322
"GENE_0047",294.895459003603,-0.0655445386986132,0.164110791861937,-0.399392008014648,0.689604381796719,0.997316497767322
"GENE_0049",215.532643007567,-0.0965146572848625,0.228147131703108,-0.423036908526463,0.67226833272707,0.997316497767322
"GENE_0050",317.622801118,-0.0190872906667457,0.163931408564247,-0.1164346163674,0.90730810206262,0.997316497767322
"GENE_0052",307.757402692618,0.0330884787861413,0.185555542299638,0.178321155897944,0.858470765073838,0.997316497767322
"GENE_0054",18.9648719796832,-0.0291083414251654,0.322751174786867,-0.0901881811720362,0.928137676110076,0.997316497767322
"GENE_0055",78.7401686604166,-0.0802096407124547,0.199426667785691,-0.402201178022239,0.687535975334845,0.997316497767322
"GENE_0057",28.2364056212861,-0.0800654391207478,0.283228627417586,-0.282688370348599,0.777415731900337,0.997316497767322
"GENE_0061",80.3006583595552,-0.0413853174939393,0.195455265172873,-0.211738054011159,0.832311398326078,0.997316497767322
"GENE_0063",18.1184326911546,0.0854436240538815,0.312945507196017,0.273030358606053,0.784829879041667,0.997316497767322
"GENE_0067",53.881700956026,-0.0265270630535424,0.212072052531481,-0.12508514317135,0.900456144946538,0.997316497767322
"GENE_0071",125.149813154304,-0.00291628084814945,0.192584537996169,-0.0151428607846361,0.987918206913726,0.997316497767322
"GENE_0073",56.1643627625755,-0.0381827322003521,0.205382542075234,-0.185910310655154,0.852515096428518,0.997316497767322
"GENE_0074",92.8385742585776,-0.0429687318840922,0.219763548972378,-0.195522560884257,0.844983877472411,0.997316497767322
"GENE_0079",47.6080365681703,-0.0590465469021924,0.235806422867221,-0.250402623407085,0.80227600104311,0.997316497767322
"GENE_0083",110.491100768039,0.0455819877218486,0.177608518273292,0.256643026837879,0.797454356553594,0.997316497767322
"GENE_0084",120.219558403998,0.030622321021138,0.215268629002458,0.142251665572639,0.886881223460774,0.997316497767322
"GENE_0086",134.281390824752,-0.0904303684982348,0.23288526787237,-0.388304375473824,0.697790799654401,0.997316497767322
"GENE_0089",74.5971915415045,0.0574253205322079,0.196971976730045,0.291540560670266,0.770637927493689,0.997316497767322
"GENE_0093",24.216300866906,-0.0889944773590498,0.276944156907626,-0.321344484580455,0.747949348681101,0.997316497767322
"GENE_0094",20.5611845933767,0.00280585051059857,0.29315203595453,0.00957131510774763,0.992363312048717,0.997316497767322
"GENE_0099",128.055061293492,0.011382140193357,0.228804518171875,0.0497461338801313,0.960324692425946,0.997316497767322
"GENE_0101",448.547277756742,-0.0731265333598914,0.219091422508648,-0.33377177674313,0.73855178217644,0.997316497767322
"GENE_0103",27.9743936966182,0.0177379525999268,0.28028157905616,0.0632861876248125,0.949538614393539,0.997316497767322
"GENE_0104",83.40527886405,-0.00918410835379308,0.226132198277514,-0.0406138905637938,0.967603710225532,0.997316497767322
"GENE_0105",207.547252962809,-0.00713512623269113,0.167760117847333,-0.0425317192444054,0.966074826319705,0.997316497767322
"GENE_0112",92.7950869035784,-0.0117950040427471,0.233413096876437,-0.0505327430233748,0.959697857566626,0.997316497767322
"GENE_0114",57.2789694920271,-0.0667173780210976,0.199651891527782,-0.334168524578259,0.738252393840341,0.997316497767322
"GENE_0115",44.1508121931864,0.0924821091948452,0.218264593788687,0.423715581118859,0.671773250566544,0.997316497767322
"GENE_0116",46.5735769521252,0.0196475939112553,0.248029374620243,0.0792147863185065,0.936861783769267,0.997316497767322
"GENE_0118",54.5257263634665,0.0658815604558518,0.22641217854987,0.290980639282796,0.771066126759349,0.997316497767322
"GENE_0119",29.9813349242481,0.0281702354980244,0.270662386318772,0.104078870659357,0.917106758551789,0.997316497767322
"GENE_0121",498.478632260264,0.0661837195031144,0.185546545007622,0.356696048963863,0.721319363703054,0.997316497767322
"GENE_0124",30.0761954979206,-0.0849325060814393,0.283934262367525,-0.299127359175493,0.764842871828959,0.997316497767322
"GENE_0125",17.5428209578767,0.0369169688287499,0.301337334809538,0.122510437852261,0.902494780050582,0.997316497767322
"GENE_0126",30.6563649420381,-0.0557064035141983,0.25831202460832,-0.215655479448416,0.82925630682052,0.997316497767322
"GENE_0127",126.034130176128,-0.0552542762849372,0.185041313002667,-0.298605081148234,0.76524138804639,0.997316497767322
"GENE_0131",327.132691281843,-0.0688111757742133,0.202598677865462,-0.339642768152258,0.73412556639257,0.997316497767322
"GENE_0132",50.4661209088215,0.0836343135136502,0.239565016932141,0.349109041815318,0.727007448741611,0.997316497767322
"GENE_0133",84.8136898733249,-0.0871705703056526,0.221103170886487,-0.394252918020816,0.693394319972205,0.997316497767322
"GENE_0134",311.887722613974,-0.0278815926219882,0.20076297893452,-0.1388781575665,0.889546431424331,0.997316497767322
"GENE_0135",507.095335191933,0.0325089001662548,0.233319841726612,0.139331914189906,0.889187871960056,0.997316497767322
"GENE_0138",56.3258037224972,-0.0896622635145883,0.215996337111656,-0.415110111187851,0.678061297860168,0.997316497767322
"GENE_0144",18.0387960519657,-0.107824672235311,0.330421504402276,-0.326324621124048,0.744178761943888,0.997316497767322
"GENE_0152",77.7892693095872,0.0538465010354257,0.203867613206349,0.264124841550599,0.791683722585047,0.997316497767322
"GENE_0155",76.4810118928444,-0.0693935180073563,0.221409333940979,-0.313417310698629,0.753963634233267,0.997316497767322
"GENE_0168",82.199577394294,-0.0751802176391101,0.226351984480034,-0.332138539946141,0.739784649717968,0.997316497767322
"GENE_0170",34.2156864382582,0.0392120108855532,0.286931996734651,0.136659596461163,0.891299867175205,0.997316497767322
"GENE_0172",309.616975663535,0.0729761767928204,0.203189464014112,0.359153350528805,0.719480372419737,0.997316497767322
"GENE_0176",49.2629027909326,0.0309789495178582,0.24358457470107,0.127179438828899,0.898798378660681,0.997316497767322
"GENE_0182",125.687816745758,0.0372630913089972,0.22146430779371,0.168257773364127,0.866380492163687,0.997316497767322
"GENE_0184",22.1524263806992,0.0903479160846216,0.3090851557477,0.292307522391566,0.770051507822904,0.997316497767322
"GENE_0186",19.883994488234,0.0633447127485998,0.297640573228896,0.212822842199963,0.831465146370217,0.997316497767322
